,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
12,José Saramago nas suas palavras,"ed. e sel. Fernando Gómez Aguilera ; trad. Cristina Rodrigues, Artur Guerra",ISBN: 978-972-0-03262-1,1,2021 - 2.o Sem.,15 - 18 anos,Literatura,ed. e sel. Fernando Gómez Aguilera ," trad. Cristina Rodrigues, Artur Guerra"
13,Um quarto só seu,Virginia Woolf ; trad. de Isabel Castro Silva ; pref. de Ana Luísa Amaral  ,"Lisboa : Penguin Random House, 2021",1,2021 - 2.o Sem.,15 - 18 anos,Literatura,Virginia Woolf , trad. de Isabel Castro Silva ; pref. de Ana Luísa Amaral  
14,Dois anos de férias,Júlio Verne ; trad. de Cristiana Neves,"Porto : Porto Ed., 2021",1,2021 - 2.o Sem.,15 - 18 anos,Literatura,Júlio Verne , trad. de Cristiana Neves
15,Stalinegrado : romance,Vassili Grossman ; trad. Nina Guerra e Filipe Guerra ; introd. Nina Guerra,"Alfragide : Dom Quixote, 2021",1,2021 - 2.o Sem.,15 - 18 anos,Literatura,Vassili Grossman , trad. Nina Guerra e Filipe Guerra ; introd. Nina Guerra
16,Fatma,Conceição Dinis Tomé ; il. Mariana Rio,"Lisboa : APCC - Associação para a Promoção Cultural da Criança, 2021",1,2021 - 2.o Sem.,15 - 18 anos,Literatura,Conceição Dinis Tomé , il. Mariana Rio
17,Dom Quixote,adapt. e argum. Philippe Chanoinat e Djian ; des. e cores David Pellet ; trad. Pedro Cleto,ISBN: 978-989-682-884-4,1,2021 - 2.o Sem.,15 - 18 anos,Literatura,adapt. e argum. Philippe Chanoinat e Djian , des. e cores David Pellet ; trad. Pedro Cleto
18,O oposto de sempre : serias capaz de reviver o pior momento da tua vida para salvares a pessoa que amas?,Justin A. Reynolds ; trad. Cristina Carvalho,"Barcarena : Presença, 2021",1,2021 - 2.o Sem.,15 - 18 anos,Literatura,Justin A. Reynolds , trad. Cristina Carvalho
19,Crónicas de um bufão na corte de Dom João,Lurdes Breda il. Tânia Clímaco,"Leiria : Hora de Ler, 2021",1,2021 - 2.o Sem.,15 - 18 anos,Literatura,Lurdes Breda il. Tânia Clímaco,
20,Quinta dos animais,George Orwell ; pref. de Jorge Sampaio ; trad. de Adriana Veleda,"Porto : Livros do Brasil, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,George Orwell , pref. de Jorge Sampaio ; trad. de Adriana Veleda
21,O corcunda de Notre-Dame,Victor Hugo ; il. Gonçalo Mar ; trad. Joana Cabral,ISBN: 978-972-0-03314-7,2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Victor Hugo , il. Gonçalo Mar ; trad. Joana Cabral
22,Notas sobre um naufrágio,Davide Enia ; trad. Tânia Ganho,"Alfragide : Dom Quixote, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Davide Enia , trad. Tânia Ganho
23,Flush : biografia de um cão,Virginia Woolf ; trad. Isabel Castro Silva ; il. Iratxe López de Munáin,"Lisboa : Livros do Brasil, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Virginia Woolf , trad. Isabel Castro Silva ; il. Iratxe López de Munáin
24,Arsène Lupin : a agulha oca,Maurice Leblanc ; trad. Ivan Figueiras,"Porto : Porto Ed., 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Maurice Leblanc , trad. Ivan Figueiras
25,Três contos,"Eugenio Carmi, Umberto Eco ; trad. Bárbara Villalobos","Lisboa : Gradiva, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,"Eugenio Carmi, Umberto Eco ", trad. Bárbara Villalobos
26,A denúncia,John Grisham ; trad. Fernanda Oliveira,"Porto Salvo : 11x17, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,John Grisham , trad. Fernanda Oliveira
27,"Auschwitz, cidade tranquila : dez contos",Primo Levi ; trad. Fabio Levi e Domenico Scarpa,"Lisboa : Dom Quixote, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Primo Levi , trad. Fabio Levi e Domenico Scarpa
28,Teatro completo,Samuel Beckett ; trad. Francisco Frazão... [et al.],ISBN: 978-972-44-2513-9,2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Samuel Beckett , trad. Francisco Frazão... [et al.]
29,"Marilyn, uma biografia",María Hesse ; trad. Miguel Mochila,"Lisboa : Suma de Letras, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,María Hesse , trad. Miguel Mochila
30,Quinta-feira,"Cláudia Dias, Idoia Zabaleta, António Jorge Gonçalves","Lisboa : Teatro Nacional Dona Maria II : Alkantara, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,"Cláudia Dias, Idoia Zabaleta, António Jorge Gonçalves",
31,Sem fôlego,Jennifer Niven ; trad. Isabel Veríssimo,"Lisboa : Nuvem de Tinta, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Jennifer Niven , trad. Isabel Veríssimo
32,Heartstopper,Alice Oseman ; trad. Inês Montenegro,"[Porto] : Cultura, 2021-",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Alice Oseman , trad. Inês Montenegro
33,A Eneida de Virgílio adaptada para jovens,por Carlos Ascenso André ; il. Daniel Silvestre da Silva,"Lisboa : Quetzal, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,por Carlos Ascenso André , il. Daniel Silvestre da Silva
34,"Como ver coisas invisíveis : observações, experiências e perguntas de artistas, cientistas e outras pessoas com imaginação",Isabel Minhós Martins ; il. Madalena Matoso,"Carcavelos : Planeta Tangerina, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Isabel Minhós Martins , il. Madalena Matoso
35,Viagem ao país do futuro : o Brasil pelos livros,Isabel Lucas,"Lisboa : Companhia das Letras, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Isabel Lucas,
36,Maremoto,Djaimilia Pereira de Almeida,ISBN: 978-989-783-123-2,2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Djaimilia Pereira de Almeida,
37,O castelo,Franz Kafka ; trad. e pref. António Sousa Ribeiro,ISBN: 978-989-783-102-7,2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Franz Kafka , trad. e pref. António Sousa Ribeiro
38,Hojoki : reflexões da minha cabana,Kamo no Chomei ; trad. Jorge Sousa Braga ; des. Avelino Sá,"Porto : Assírio & Alvim, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Kamo no Chomei , trad. Jorge Sousa Braga ; des. Avelino Sá
39,Fome,Knut Hamsun ; trad. do norueguês Liliete Martins,"Lisboa : Cavalo de Ferro, 2021",2,2021 - 2.o Sem.,15 - 18 anos,Literatura,Knut Hamsun , trad. do norueguês Liliete Martins
40,Encontros com livros : ensaios e prefácios de 1902 a 1939,"Stefan Zweig ; sel., trad., pref. e notas de Rafael Gomes Filipe",Lisboa : Relógio d'Água 2021,3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Stefan Zweig ," sel., trad., pref. e notas de Rafael Gomes Filipe"
41,Pátria,Guerra Junqueiro,"Porto : Book Cover, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Guerra Junqueiro,
42,A queda de um anjo,Camilo Castelo Branco,"Porto : Book Cover, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Camilo Castelo Branco,
43,O nome da rosa : romance,Umberto Eco ; trad. de Jorge Vaz de Carvalho,"Lisboa : Difel, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Umberto Eco , trad. de Jorge Vaz de Carvalho
44,A lenda do livro dos segredos,Mafalda Moutinho ; il. Umberto Stagni,"Alfragide : Dom Quixote, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Mafalda Moutinho , il. Umberto Stagni
45,A volta ao mundo em 80 dias,adapt. e argum. des. e cores Chrys Millien ; trad. Pedro Cleto,ISBN: 978-989-682-876-9,3,2021 - 2.o Sem.,15 - 18 anos,Literatura,adapt. e argum. des. e cores Chrys Millien , trad. Pedro Cleto
46,Sermões,Padre António Vieira,"Porto : Book Cover, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Padre António Vieira,
47,A montanha da água lilás : fábula para todas as idades,Pepetela,"Alfragide : Dom Quixote, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Pepetela,
48,Onde está a felicidade?,Camilo Castelo Branco,"Porto : Book Cover, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Camilo Castelo Branco,
49,Os pescadores,Raúl Brandão,"Porto : Book Cover, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Raúl Brandão,
50,Santo António,Agustina Bessa-Luís ; pref. José Tolentino de Mendonça,"Lisboa : Relógio d'Água, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Agustina Bessa-Luís , pref. José Tolentino de Mendonça
51,Corpos celestes,Jokha Alharthi ; trad. Inês Dias,ISBN: 978-989-641-985-1,3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Jokha Alharthi , trad. Inês Dias
52,O gato que chora como pessoa,Geremias Mendoso ; il. Samuel Djive,"Alfragide : Caminho, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Geremias Mendoso , il. Samuel Djive
53,Olhos de prata,"Scott Cawthon, Kira Breed-Wrisley ; trad. Glenda d'Oliveira","Lisboa : Presença, 2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,"Scott Cawthon, Kira Breed-Wrisley ", trad. Glenda d'Oliveira
54,Angel,Elizabeth Taylor ; trad. Helena Briga Nogueira,ISBN: 978-989-641-983-7,3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Elizabeth Taylor , trad. Helena Briga Nogueira
55,Contos e novelas : toda a ficção curta de Camilo Castelo Branco,"org., introd, notas Hugo Pinto Santos","Silveira : E-Primatur, 2019-2020",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,"org., introd, notas Hugo Pinto Santos",
56,O pecado de Porto Negro,Norberto Morais,ISBN: 978-989-641-959-2,3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Norberto Morais,
57,Sandokan e os piratas da Malásia,Emilio Salgari ; trad. J. Teixeira Aguilar,"Alfragide : Oficina do Livo, 2018",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Emilio Salgari , trad. J. Teixeira Aguilar
58,O alienista e outros contos,Machado de Assis,ISBN: 978-989-641-706-2,3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Machado de Assis,
59,Quem é esta gente nos Painéis de São Vicente?,Ana Maria Magalhães e Isabel Alçada ; il. Ana Seixas,"Lisboa : Imprensa Nacional-Casa da Moeda, 2017",3,2021 - 2.o Sem.,15 - 18 anos,Literatura,Ana Maria Magalhães e Isabel Alçada , il. Ana Seixas
60,A Sibila,Agustina Bessa-Luís ; pref. de Gonçalo M. Tavares,"Lisboa : Relógio D'Água, 2017",4,2021 - 2.o Sem.,15 - 18 anos,Literatura,Agustina Bessa-Luís , pref. de Gonçalo M. Tavares
61,O judeu,Camillo Castello Branco,"Silveira : E-Primatur, 2016",4,2021 - 2.o Sem.,15 - 18 anos,Literatura,Camillo Castello Branco,
62,Roque & Rola e Bibi Manuela,José Fanha ; il. Susana Carvalhinhos,"Lisboa : Empresa Municipal de Mobilidade e Estacionamento de Lisboa, 2016",4,2021 - 2.o Sem.,15 - 18 anos,Literatura,José Fanha , il. Susana Carvalhinhos
63,O coração apaixonado do embondeiro,Rafo Díaz ; il. Ruth Bañón,"Maputo : Escola Portuguesa de Moçambique - Centro de Ensino e Língua Portuguesa,  2016",4,2021 - 2.o Sem.,15 - 18 anos,Literatura,Rafo Díaz , il. Ruth Bañón
64,Cantar Paredes [ Registo sonoro ] : audiolivro,Mariana Abrunheiro ; música Carlos Paredes,ISBN: 978-989-8421-22-7,4,2021 - 2.o Sem.,15 - 18 anos,Literatura,Mariana Abrunheiro , música Carlos Paredes
65,"Nós, os de ""Orpheu"" = We, the ""Opheu""","com. cient. Antonio Cardiello, Jerónimo Pizarro, Sílvia Laureano Costa ; coord. ed. Oriana Alves ; trad. Ana Fletcher... [et al.]","[S.l.] : BOCA ; Lisboa : Casa Fernando Pessoa, 2015",4,2021 - 2.o Sem.,15 - 18 anos,Literatura,"com. cient. Antonio Cardiello, Jerónimo Pizarro, Sílvia Laureano Costa ", coord. ed. Oriana Alves ; trad. Ana Fletcher... [et al.]
