,title,author,publisher,res_page,PNLedition,age_recom,theme,1st_author,other_authors
0,Histórias do arco da velha,org. de António Botto ; il. Nuno Alexandre Vieira,"Porto : Porto Ed., 2022",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,org. de António Botto , il. Nuno Alexandre Vieira
1,Capitão Rosalie,Timothée de Fombelle ; il. Isabelle Arsenault ; trad. Dora Batalim e José Alfaro,"Lisboa : Orfeu Negro, 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Timothée de Fombelle , il. Isabelle Arsenault ; trad. Dora Batalim e José Alfaro
2,Tempo,André Letria,"Porto Salvo : Pato lógico, 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,André Letria,
3,Os cinco e a ilha do tesouro,Béja e Nataël ; trad. Ana Lourenço,"Alfragide : Oficina do Livro, 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Béja e Nataël , trad. Ana Lourenço
4,Dilema,André Letria,"Porto Salvo : Pato lógico, 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,André Letria,
5,A alma perdida,Olga Tokarczuk ; il. Joanna Concejo ; trad. Teresa Fernandes Swiatkiewicz,"Amadora : Fábula, 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Olga Tokarczuk , il. Joanna Concejo ; trad. Teresa Fernandes Swiatkiewicz
6,O fotógrafo de Auschwitz,"Luca Crippa, Maurizio Onnis ; trad. de P. Vieira","Barcarena : Presença, 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,"Luca Crippa, Maurizio Onnis ", trad. de P. Vieira
7,A cidade e as serras,Eça de Queirós ; pref. de José Jorge Letria,"Amadora : Fábula, 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Eça de Queirós , pref. de José Jorge Letria
8,Os rapazes que desafiaram Hitler,Phillip Hoose ; trad. de João Cardoso,"Barcarena : Presença, 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Phillip Hoose , trad. de João Cardoso
9,A menina com os olhos ocupados,André Carrilho,"Lisboa : Bertrand, 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,André Carrilho,
10,Histórias do arco da velha,org. António Botto ; il. Nuno Alexandre Vieira,"Porto : Porto Ed., 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,org. António Botto , il. Nuno Alexandre Vieira
11,Luísa : as histórias da minha vida,Luísa Ducla Soares ; il. Ângela Vieira,"Porto : Porto Ed., 2020",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Luísa Ducla Soares , il. Ângela Vieira
12,Trinkets,Kirsten Smith ; trad. Ana Santana,"Lisboa : Planeta, 2019",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Kirsten Smith , trad. Ana Santana
13,As aventuras de Huckleberry Finn,Mark Twain ; apresentação Jo March ; criação intelectual (apresentação) Adriana Veleda ; adapt. Filomena Aguiar de Vasconcelos ; il. Weberson Santiago,"Porto : Porto Ed., 2019",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Mark Twain , apresentação Jo March ; criação intelectual (apresentação) Adriana Veleda ; adapt. Filomena Aguiar de Vasconcelos ; il. Weberson Santiago
14,O prisioneiro de Zenda,Anthony Hope ; il. Charles Dana Gibson ; trad. Maria Lúcia Lima,"Porto : Sextante, 2019",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Anthony Hope , il. Charles Dana Gibson ; trad. Maria Lúcia Lima
15,A estrela do Lapedo,Ana Luísa Pleno Rajão ; il. Bolota,"Porto : Trinta por uma linha, 2019",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Ana Luísa Pleno Rajão , il. Bolota
16,A queda de Gondolin, J. R. R. Tolkien ; ed. Christopher Tolkien ; il. Alan Lee ; trad. Catarina Ferreira de Almeida,"Lisboa : Planeta Manuscrito, 2019",1,2020 - 2.o Sem.,12 - 14 anos,Literatura, J. R. R. Tolkien , ed. Christopher Tolkien ; il. Alan Lee ; trad. Catarina Ferreira de Almeida
17,A dupla hélice,Trudi Trueit ; il. Scott Plumbe ; trad. Patrícia Caixeirinho,"Alfragide : Asa II, 2019",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Trudi Trueit , il. Scott Plumbe ; trad. Patrícia Caixeirinho
18,O mata-sete,José António Franco ; des. Bruno Inácio,"Vila Nova da Barquinha : Livros do Corvo, 2019",1,2020 - 2.o Sem.,12 - 14 anos,Literatura,José António Franco , des. Bruno Inácio
19,Jovem Pollyanna,Eleanor H. Porter ; trad. Inês Fraga,ISBN: 978-989-88-6654-7,1,2020 - 2.o Sem.,12 - 14 anos,Literatura,Eleanor H. Porter , trad. Inês Fraga
20,A rapariga que falava com os ursos,Sophie Anderson ; il. Kathrin Honesta ; trad. Rita Guerra,ISBN: 978-989-8866-72-1,2,2020 - 2.o Sem.,12 - 14 anos,Literatura,Sophie Anderson , il. Kathrin Honesta ; trad. Rita Guerra
21,A distância entre nós,Rachael Lippincott ; com Mikki Daughtry e Tobias Iaconis ; trad. Ana Saldanha,"Barcarena : Presença, 2019",2,2020 - 2.o Sem.,12 - 14 anos,Literatura,Rachael Lippincott , com Mikki Daughtry e Tobias Iaconis ; trad. Ana Saldanha
22,As  mais belas fábulas africanas : as histórias infantis preferidas de Nelson Mandela,compil. e pref. Nelson Mandela ; trad. Manuel Eugénio Fernandes,"Lisboa : Nuvem de Letras, 2018",2,2020 - 2.o Sem.,12 - 14 anos,Literatura,compil. e pref. Nelson Mandela , trad. Manuel Eugénio Fernandes
